id,control_id,framework_code,control_number,sector_code,applicability,sector_priority,sector_maturity_level,sector_specific_guidance_en,additional_evidence_types,exemption_allowed
5368,974,NIST-CSF,4.3,MANUFACTURING,recommended,low,4,,,False
5369,975,NIST-CSF,5.3,BANKING,recommended,critical,1,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5370,975,NIST-CSF,5.3,INSURANCE,recommended,critical,1,,,False
5371,975,NIST-CSF,5.3,CAPITAL_MARKETS,recommended,critical,1,,,False
5372,975,NIST-CSF,5.3,FINTECH,recommended,critical,1,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5373,975,NIST-CSF,5.3,HEALTHCARE,recommended,critical,1,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5374,975,NIST-CSF,5.3,TELECOM,recommended,critical,1,,,False
5375,975,NIST-CSF,5.3,ICT,recommended,critical,1,,,False
5376,975,NIST-CSF,5.3,CLOUD,recommended,critical,1,,,False
5377,975,NIST-CSF,5.3,GOVERNMENT,recommended,critical,1,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5378,975,NIST-CSF,5.3,ENERGY,recommended,critical,1,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5379,975,NIST-CSF,5.3,MANUFACTURING,recommended,critical,1,,,False
5380,976,NIST-CSF,6.3,BANKING,recommended,critical,2,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5381,976,NIST-CSF,6.3,INSURANCE,recommended,high,2,,,False
5382,976,NIST-CSF,6.3,CAPITAL_MARKETS,recommended,high,2,,,False
5383,976,NIST-CSF,6.3,FINTECH,recommended,critical,2,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5384,976,NIST-CSF,6.3,HEALTHCARE,recommended,critical,2,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5385,976,NIST-CSF,6.3,TELECOM,recommended,high,2,,,False
5386,976,NIST-CSF,6.3,ICT,recommended,high,2,,,False
5387,976,NIST-CSF,6.3,CLOUD,recommended,high,2,,,False
5388,976,NIST-CSF,6.3,GOVERNMENT,recommended,critical,2,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5389,976,NIST-CSF,6.3,ENERGY,recommended,critical,2,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5390,976,NIST-CSF,6.3,MANUFACTURING,recommended,high,2,,,False
5391,977,NIST-CSF,1.4,BANKING,recommended,high,3,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5392,977,NIST-CSF,1.4,INSURANCE,recommended,medium,3,,,False
5393,977,NIST-CSF,1.4,CAPITAL_MARKETS,recommended,medium,3,,,False
5394,977,NIST-CSF,1.4,FINTECH,recommended,high,3,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5395,977,NIST-CSF,1.4,HEALTHCARE,recommended,high,3,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5396,977,NIST-CSF,1.4,TELECOM,recommended,medium,3,,,False
5397,977,NIST-CSF,1.4,ICT,recommended,medium,3,,,False
5398,977,NIST-CSF,1.4,CLOUD,recommended,medium,3,,,False
5399,977,NIST-CSF,1.4,GOVERNMENT,recommended,critical,3,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5400,977,NIST-CSF,1.4,ENERGY,recommended,critical,3,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5401,977,NIST-CSF,1.4,MANUFACTURING,recommended,medium,3,,,False
5402,978,NIST-CSF,2.4,BANKING,recommended,medium,4,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5403,978,NIST-CSF,2.4,INSURANCE,recommended,low,4,,,False
5404,978,NIST-CSF,2.4,CAPITAL_MARKETS,recommended,low,4,,,False
5405,978,NIST-CSF,2.4,FINTECH,recommended,medium,4,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5406,978,NIST-CSF,2.4,HEALTHCARE,recommended,medium,4,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5407,978,NIST-CSF,2.4,TELECOM,recommended,low,4,,,False
5408,978,NIST-CSF,2.4,ICT,recommended,low,4,,,False
5409,978,NIST-CSF,2.4,CLOUD,recommended,low,4,,,False
5410,978,NIST-CSF,2.4,GOVERNMENT,recommended,high,4,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5411,978,NIST-CSF,2.4,ENERGY,recommended,high,4,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5412,978,NIST-CSF,2.4,MANUFACTURING,recommended,low,4,,,False
5413,979,NIST-CSF,3.4,BANKING,recommended,critical,1,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5414,979,NIST-CSF,3.4,INSURANCE,recommended,critical,1,,,False
5415,979,NIST-CSF,3.4,CAPITAL_MARKETS,recommended,critical,1,,,False
5416,979,NIST-CSF,3.4,FINTECH,recommended,critical,1,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5417,979,NIST-CSF,3.4,HEALTHCARE,recommended,critical,1,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5418,979,NIST-CSF,3.4,TELECOM,recommended,critical,1,,,False
5419,979,NIST-CSF,3.4,ICT,recommended,critical,1,,,False
5420,979,NIST-CSF,3.4,CLOUD,recommended,critical,1,,,False
5421,979,NIST-CSF,3.4,GOVERNMENT,recommended,critical,1,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5422,979,NIST-CSF,3.4,ENERGY,recommended,critical,1,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5423,979,NIST-CSF,3.4,MANUFACTURING,recommended,critical,1,,,False
5424,980,NIST-CSF,4.4,BANKING,recommended,critical,2,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5425,980,NIST-CSF,4.4,INSURANCE,recommended,high,2,,,False
5426,980,NIST-CSF,4.4,CAPITAL_MARKETS,recommended,high,2,,,False
5427,980,NIST-CSF,4.4,FINTECH,recommended,critical,2,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5428,980,NIST-CSF,4.4,HEALTHCARE,recommended,critical,2,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5429,980,NIST-CSF,4.4,TELECOM,recommended,high,2,,,False
5430,980,NIST-CSF,4.4,ICT,recommended,high,2,,,False
5431,980,NIST-CSF,4.4,CLOUD,recommended,high,2,,,False
5432,980,NIST-CSF,4.4,GOVERNMENT,recommended,critical,2,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5433,980,NIST-CSF,4.4,ENERGY,recommended,critical,2,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5434,980,NIST-CSF,4.4,MANUFACTURING,recommended,high,2,,,False
5435,981,NIST-CSF,5.4,BANKING,recommended,high,3,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5436,981,NIST-CSF,5.4,INSURANCE,recommended,medium,3,,,False
5437,981,NIST-CSF,5.4,CAPITAL_MARKETS,recommended,medium,3,,,False
5438,981,NIST-CSF,5.4,FINTECH,recommended,high,3,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5439,981,NIST-CSF,5.4,HEALTHCARE,recommended,high,3,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5440,981,NIST-CSF,5.4,TELECOM,recommended,medium,3,,,False
5441,981,NIST-CSF,5.4,ICT,recommended,medium,3,,,False
5442,981,NIST-CSF,5.4,CLOUD,recommended,medium,3,,,False
5443,981,NIST-CSF,5.4,GOVERNMENT,recommended,critical,3,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5444,981,NIST-CSF,5.4,ENERGY,recommended,critical,3,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5445,981,NIST-CSF,5.4,MANUFACTURING,recommended,medium,3,,,False
5446,982,NIST-CSF,6.4,BANKING,recommended,medium,4,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5447,982,NIST-CSF,6.4,INSURANCE,recommended,low,4,,,False
5448,982,NIST-CSF,6.4,CAPITAL_MARKETS,recommended,low,4,,,False
5449,982,NIST-CSF,6.4,FINTECH,recommended,medium,4,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5450,982,NIST-CSF,6.4,HEALTHCARE,recommended,medium,4,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5451,982,NIST-CSF,6.4,TELECOM,recommended,low,4,,,False
5452,982,NIST-CSF,6.4,ICT,recommended,low,4,,,False
5453,982,NIST-CSF,6.4,CLOUD,recommended,low,4,,,False
5454,982,NIST-CSF,6.4,GOVERNMENT,recommended,high,4,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5455,982,NIST-CSF,6.4,ENERGY,recommended,high,4,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5456,982,NIST-CSF,6.4,MANUFACTURING,recommended,low,4,,,False
5457,983,NIST-CSF,1.5,BANKING,recommended,critical,1,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5458,983,NIST-CSF,1.5,INSURANCE,recommended,critical,1,,,False
5459,983,NIST-CSF,1.5,CAPITAL_MARKETS,recommended,critical,1,,,False
5460,983,NIST-CSF,1.5,FINTECH,recommended,critical,1,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5461,983,NIST-CSF,1.5,HEALTHCARE,recommended,critical,1,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5462,983,NIST-CSF,1.5,TELECOM,recommended,critical,1,,,False
5463,983,NIST-CSF,1.5,ICT,recommended,critical,1,,,False
5464,983,NIST-CSF,1.5,CLOUD,recommended,critical,1,,,False
5465,983,NIST-CSF,1.5,GOVERNMENT,recommended,critical,1,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5466,983,NIST-CSF,1.5,ENERGY,recommended,critical,1,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5467,983,NIST-CSF,1.5,MANUFACTURING,recommended,critical,1,,,False
5468,984,NIST-CSF,2.5,BANKING,recommended,critical,2,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5469,984,NIST-CSF,2.5,INSURANCE,recommended,high,2,,,False
5470,984,NIST-CSF,2.5,CAPITAL_MARKETS,recommended,high,2,,,False
5471,984,NIST-CSF,2.5,FINTECH,recommended,critical,2,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5472,984,NIST-CSF,2.5,HEALTHCARE,recommended,critical,2,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5473,984,NIST-CSF,2.5,TELECOM,recommended,high,2,,,False
5474,984,NIST-CSF,2.5,ICT,recommended,high,2,,,False
5475,984,NIST-CSF,2.5,CLOUD,recommended,high,2,,,False
5476,984,NIST-CSF,2.5,GOVERNMENT,recommended,critical,2,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5477,984,NIST-CSF,2.5,ENERGY,recommended,critical,2,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5478,984,NIST-CSF,2.5,MANUFACTURING,recommended,high,2,,,False
5479,985,NIST-CSF,3.5,BANKING,recommended,high,3,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5480,985,NIST-CSF,3.5,INSURANCE,recommended,medium,3,,,False
5481,985,NIST-CSF,3.5,CAPITAL_MARKETS,recommended,medium,3,,,False
5482,985,NIST-CSF,3.5,FINTECH,recommended,high,3,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5483,985,NIST-CSF,3.5,HEALTHCARE,recommended,high,3,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5484,985,NIST-CSF,3.5,TELECOM,recommended,medium,3,,,False
5485,985,NIST-CSF,3.5,ICT,recommended,medium,3,,,False
5486,985,NIST-CSF,3.5,CLOUD,recommended,medium,3,,,False
5487,985,NIST-CSF,3.5,GOVERNMENT,recommended,critical,3,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5488,985,NIST-CSF,3.5,ENERGY,recommended,critical,3,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5489,985,NIST-CSF,3.5,MANUFACTURING,recommended,medium,3,,,False
5490,986,NIST-CSF,4.5,BANKING,recommended,medium,4,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5491,986,NIST-CSF,4.5,INSURANCE,recommended,low,4,,,False
5492,986,NIST-CSF,4.5,CAPITAL_MARKETS,recommended,low,4,,,False
5493,986,NIST-CSF,4.5,FINTECH,recommended,medium,4,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5494,986,NIST-CSF,4.5,HEALTHCARE,recommended,medium,4,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5495,986,NIST-CSF,4.5,TELECOM,recommended,low,4,,,False
5496,986,NIST-CSF,4.5,ICT,recommended,low,4,,,False
5497,986,NIST-CSF,4.5,CLOUD,recommended,low,4,,,False
5498,986,NIST-CSF,4.5,GOVERNMENT,recommended,high,4,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5499,986,NIST-CSF,4.5,ENERGY,recommended,high,4,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5500,986,NIST-CSF,4.5,MANUFACTURING,recommended,low,4,,,False
5501,987,NIST-CSF,5.5,BANKING,recommended,critical,1,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5502,987,NIST-CSF,5.5,INSURANCE,recommended,critical,1,,,False
5503,987,NIST-CSF,5.5,CAPITAL_MARKETS,recommended,critical,1,,,False
5504,987,NIST-CSF,5.5,FINTECH,recommended,critical,1,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5505,987,NIST-CSF,5.5,HEALTHCARE,recommended,critical,1,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5506,987,NIST-CSF,5.5,TELECOM,recommended,critical,1,,,False
5507,987,NIST-CSF,5.5,ICT,recommended,critical,1,,,False
5508,987,NIST-CSF,5.5,CLOUD,recommended,critical,1,,,False
5509,987,NIST-CSF,5.5,GOVERNMENT,recommended,critical,1,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5510,987,NIST-CSF,5.5,ENERGY,recommended,critical,1,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5511,987,NIST-CSF,5.5,MANUFACTURING,recommended,critical,1,,,False
5512,988,NIST-CSF,6.5,BANKING,recommended,critical,2,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5513,988,NIST-CSF,6.5,INSURANCE,recommended,high,2,,,False
5514,988,NIST-CSF,6.5,CAPITAL_MARKETS,recommended,high,2,,,False
5515,988,NIST-CSF,6.5,FINTECH,recommended,critical,2,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5516,988,NIST-CSF,6.5,HEALTHCARE,recommended,critical,2,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5517,988,NIST-CSF,6.5,TELECOM,recommended,high,2,,,False
5518,988,NIST-CSF,6.5,ICT,recommended,high,2,,,False
5519,988,NIST-CSF,6.5,CLOUD,recommended,high,2,,,False
5520,988,NIST-CSF,6.5,GOVERNMENT,recommended,critical,2,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5521,988,NIST-CSF,6.5,ENERGY,recommended,critical,2,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5522,988,NIST-CSF,6.5,MANUFACTURING,recommended,high,2,,,False
5523,989,NIST-CSF,1.6,BANKING,recommended,high,3,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5524,989,NIST-CSF,1.6,INSURANCE,recommended,medium,3,,,False
5525,989,NIST-CSF,1.6,CAPITAL_MARKETS,recommended,medium,3,,,False
5526,989,NIST-CSF,1.6,FINTECH,recommended,high,3,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5527,989,NIST-CSF,1.6,HEALTHCARE,recommended,high,3,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5528,989,NIST-CSF,1.6,TELECOM,recommended,medium,3,,,False
5529,989,NIST-CSF,1.6,ICT,recommended,medium,3,,,False
5530,989,NIST-CSF,1.6,CLOUD,recommended,medium,3,,,False
5531,989,NIST-CSF,1.6,GOVERNMENT,recommended,critical,3,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5532,989,NIST-CSF,1.6,ENERGY,recommended,critical,3,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5533,989,NIST-CSF,1.6,MANUFACTURING,recommended,medium,3,,,False
5534,990,NIST-CSF,2.6,BANKING,recommended,medium,4,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5535,990,NIST-CSF,2.6,INSURANCE,recommended,low,4,,,False
5536,990,NIST-CSF,2.6,CAPITAL_MARKETS,recommended,low,4,,,False
5537,990,NIST-CSF,2.6,FINTECH,recommended,medium,4,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5538,990,NIST-CSF,2.6,HEALTHCARE,recommended,medium,4,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5539,990,NIST-CSF,2.6,TELECOM,recommended,low,4,,,False
5540,990,NIST-CSF,2.6,ICT,recommended,low,4,,,False
5541,990,NIST-CSF,2.6,CLOUD,recommended,low,4,,,False
5542,990,NIST-CSF,2.6,GOVERNMENT,recommended,high,4,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5543,990,NIST-CSF,2.6,ENERGY,recommended,high,4,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5544,990,NIST-CSF,2.6,MANUFACTURING,recommended,low,4,,,False
5545,991,NIST-CSF,3.6,BANKING,recommended,critical,1,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5546,991,NIST-CSF,3.6,INSURANCE,recommended,critical,1,,,False
5547,991,NIST-CSF,3.6,CAPITAL_MARKETS,recommended,critical,1,,,False
5548,991,NIST-CSF,3.6,FINTECH,recommended,critical,1,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5549,991,NIST-CSF,3.6,HEALTHCARE,recommended,critical,1,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5550,991,NIST-CSF,3.6,TELECOM,recommended,critical,1,,,False
5551,991,NIST-CSF,3.6,ICT,recommended,critical,1,,,False
5552,991,NIST-CSF,3.6,CLOUD,recommended,critical,1,,,False
5553,991,NIST-CSF,3.6,GOVERNMENT,recommended,critical,1,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5554,991,NIST-CSF,3.6,ENERGY,recommended,critical,1,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5555,991,NIST-CSF,3.6,MANUFACTURING,recommended,critical,1,,,False
5556,992,NIST-CSF,4.6,BANKING,recommended,critical,2,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5557,992,NIST-CSF,4.6,INSURANCE,recommended,high,2,,,False
5558,992,NIST-CSF,4.6,CAPITAL_MARKETS,recommended,high,2,,,False
5559,992,NIST-CSF,4.6,FINTECH,recommended,critical,2,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5560,992,NIST-CSF,4.6,HEALTHCARE,recommended,critical,2,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5561,992,NIST-CSF,4.6,TELECOM,recommended,high,2,,,False
5562,992,NIST-CSF,4.6,ICT,recommended,high,2,,,False
5563,992,NIST-CSF,4.6,CLOUD,recommended,high,2,,,False
5564,992,NIST-CSF,4.6,GOVERNMENT,recommended,critical,2,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5565,992,NIST-CSF,4.6,ENERGY,recommended,critical,2,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5566,992,NIST-CSF,4.6,MANUFACTURING,recommended,high,2,,,False
5567,993,NIST-CSF,5.6,BANKING,recommended,high,3,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5568,993,NIST-CSF,5.6,INSURANCE,recommended,medium,3,,,False
5569,993,NIST-CSF,5.6,CAPITAL_MARKETS,recommended,medium,3,,,False
5570,993,NIST-CSF,5.6,FINTECH,recommended,high,3,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5571,993,NIST-CSF,5.6,HEALTHCARE,recommended,high,3,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5572,993,NIST-CSF,5.6,TELECOM,recommended,medium,3,,,False
5573,993,NIST-CSF,5.6,ICT,recommended,medium,3,,,False
5574,993,NIST-CSF,5.6,CLOUD,recommended,medium,3,,,False
5575,993,NIST-CSF,5.6,GOVERNMENT,recommended,critical,3,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5576,993,NIST-CSF,5.6,ENERGY,recommended,critical,3,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5577,993,NIST-CSF,5.6,MANUFACTURING,recommended,medium,3,,,False
5578,994,NIST-CSF,6.6,BANKING,recommended,medium,4,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5579,994,NIST-CSF,6.6,INSURANCE,recommended,low,4,,,False
5580,994,NIST-CSF,6.6,CAPITAL_MARKETS,recommended,low,4,,,False
5581,994,NIST-CSF,6.6,FINTECH,recommended,medium,4,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5582,994,NIST-CSF,6.6,HEALTHCARE,recommended,medium,4,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5583,994,NIST-CSF,6.6,TELECOM,recommended,low,4,,,False
5584,994,NIST-CSF,6.6,ICT,recommended,low,4,,,False
5585,994,NIST-CSF,6.6,CLOUD,recommended,low,4,,,False
5586,994,NIST-CSF,6.6,GOVERNMENT,recommended,high,4,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5587,994,NIST-CSF,6.6,ENERGY,recommended,high,4,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5588,994,NIST-CSF,6.6,MANUFACTURING,recommended,low,4,,,False
5589,995,NIST-CSF,1.7,BANKING,recommended,critical,1,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5590,995,NIST-CSF,1.7,INSURANCE,recommended,critical,1,,,False
5591,995,NIST-CSF,1.7,CAPITAL_MARKETS,recommended,critical,1,,,False
5592,995,NIST-CSF,1.7,FINTECH,recommended,critical,1,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5593,995,NIST-CSF,1.7,HEALTHCARE,recommended,critical,1,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5594,995,NIST-CSF,1.7,TELECOM,recommended,critical,1,,,False
5595,995,NIST-CSF,1.7,ICT,recommended,critical,1,,,False
5596,995,NIST-CSF,1.7,CLOUD,recommended,critical,1,,,False
5597,995,NIST-CSF,1.7,GOVERNMENT,recommended,critical,1,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5598,995,NIST-CSF,1.7,ENERGY,recommended,critical,1,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5599,995,NIST-CSF,1.7,MANUFACTURING,recommended,critical,1,,,False
5600,996,NIST-CSF,2.7,BANKING,recommended,critical,2,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5601,996,NIST-CSF,2.7,INSURANCE,recommended,high,2,,,False
5602,996,NIST-CSF,2.7,CAPITAL_MARKETS,recommended,high,2,,,False
5603,996,NIST-CSF,2.7,FINTECH,recommended,critical,2,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5604,996,NIST-CSF,2.7,HEALTHCARE,recommended,critical,2,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5605,996,NIST-CSF,2.7,TELECOM,recommended,high,2,,,False
5606,996,NIST-CSF,2.7,ICT,recommended,high,2,,,False
5607,996,NIST-CSF,2.7,CLOUD,recommended,high,2,,,False
5608,996,NIST-CSF,2.7,GOVERNMENT,recommended,critical,2,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5609,996,NIST-CSF,2.7,ENERGY,recommended,critical,2,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5610,996,NIST-CSF,2.7,MANUFACTURING,recommended,high,2,,,False
5611,997,NIST-CSF,3.7,BANKING,recommended,high,3,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
5612,997,NIST-CSF,3.7,INSURANCE,recommended,medium,3,,,False
5613,997,NIST-CSF,3.7,CAPITAL_MARKETS,recommended,medium,3,,,False
5614,997,NIST-CSF,3.7,FINTECH,recommended,high,3,FinTech companies must meet both SAMA and PCI requirements,PENTEST|SCAN_REPORT,False
5615,997,NIST-CSF,3.7,HEALTHCARE,recommended,high,3,Healthcare organizations must ensure patient data protection per MOH standards,CERTIFICATE|TRAINING_RECORD,False
5616,997,NIST-CSF,3.7,TELECOM,recommended,medium,3,,,False
5617,997,NIST-CSF,3.7,ICT,recommended,medium,3,,,False
5618,997,NIST-CSF,3.7,CLOUD,recommended,medium,3,,,False
5619,997,NIST-CSF,3.7,GOVERNMENT,recommended,critical,3,Government entities must comply with NCA mandatory requirements,ATTESTATION|APPROVAL,False
5620,997,NIST-CSF,3.7,ENERGY,recommended,critical,3,Critical infrastructure requires enhanced OT security controls,BCP_DRP|INCIDENT_REPORT,False
5621,997,NIST-CSF,3.7,MANUFACTURING,recommended,medium,3,,,False
5622,998,NIST-CSF,4.7,BANKING,recommended,medium,4,Financial institutions must implement enhanced controls per SAMA requirements,AUDIT_REPORT|RISK_ASSESSMENT,False
