id,control_id,framework_code,control_number,evidence_type_code,is_mandatory,requirement_description_en,expected_content_en,collection_frequency,retention_period_months,maximum_age_days,requires_attestation,attestation_role,display_order
6349,1059,NIST-CSF,5.17,LOG,True,Provide log demonstrating implementation of Respond - Control 17,Documentation showing detective control implementation,annually,36,365,False,,1
6350,1059,NIST-CSF,5.17,REPORT,True,Provide report demonstrating implementation of Respond - Control 17,Documentation showing detective control implementation,annually,36,365,False,,2
6351,1059,NIST-CSF,5.17,SCREENSHOT,False,Provide screenshot demonstrating implementation of Respond - Control 17,Documentation showing detective control implementation,annually,36,365,False,,3
6352,1059,NIST-CSF,5.17,SCAN_REPORT,False,Provide scan report demonstrating implementation of Respond - Control 17,Documentation showing detective control implementation,annually,36,365,False,,4
6353,1059,NIST-CSF,5.17,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Respond - Control 17,Documentation showing detective control implementation,annually,36,365,False,,5
6354,1059,NIST-CSF,5.17,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Respond - Control 17,Documentation showing detective control implementation,annually,36,365,False,,6
6355,1060,NIST-CSF,6.17,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Recover - Control 17,Documentation showing corrective control implementation,quarterly,36,90,False,,1
6356,1060,NIST-CSF,6.17,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Recover - Control 17,Documentation showing corrective control implementation,quarterly,36,90,False,,2
6357,1060,NIST-CSF,6.17,TEST_RESULT,False,Provide test result demonstrating implementation of Recover - Control 17,Documentation showing corrective control implementation,quarterly,36,90,False,,3
6358,1060,NIST-CSF,6.17,ATTESTATION,False,Provide attestation demonstrating implementation of Recover - Control 17,Documentation showing corrective control implementation,quarterly,36,90,True,CISO,4
6359,1060,NIST-CSF,6.17,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Recover - Control 17,Documentation showing corrective control implementation,quarterly,36,90,False,,5
6360,1060,NIST-CSF,6.17,CHANGE_RECORD,False,Provide change record demonstrating implementation of Recover - Control 17,Documentation showing corrective control implementation,quarterly,36,90,False,,6
6361,1061,NIST-CSF,1.18,POLICY,True,Provide policy demonstrating implementation of Govern - Control 18,Documentation showing preventive control implementation,monthly,36,30,False,,1
6362,1061,NIST-CSF,1.18,PROCEDURE,True,Provide procedure demonstrating implementation of Govern - Control 18,Documentation showing preventive control implementation,monthly,36,30,False,,2
6363,1061,NIST-CSF,1.18,STANDARD,False,Provide standard demonstrating implementation of Govern - Control 18,Documentation showing preventive control implementation,monthly,36,30,False,,3
6364,1061,NIST-CSF,1.18,CONFIG,False,Provide config demonstrating implementation of Govern - Control 18,Documentation showing preventive control implementation,monthly,36,30,False,,4
6365,1061,NIST-CSF,1.18,TRAINING_RECORD,False,Provide training record demonstrating implementation of Govern - Control 18,Documentation showing preventive control implementation,monthly,36,30,False,,5
6366,1061,NIST-CSF,1.18,APPROVAL,False,Provide approval demonstrating implementation of Govern - Control 18,Documentation showing preventive control implementation,monthly,36,30,True,Management,6
6367,1062,NIST-CSF,2.18,LOG,True,Provide log demonstrating implementation of Identify - Control 18,Documentation showing detective control implementation,continuous,36,30,False,,1
6368,1062,NIST-CSF,2.18,REPORT,True,Provide report demonstrating implementation of Identify - Control 18,Documentation showing detective control implementation,continuous,36,30,False,,2
6369,1062,NIST-CSF,2.18,SCREENSHOT,False,Provide screenshot demonstrating implementation of Identify - Control 18,Documentation showing detective control implementation,continuous,36,30,False,,3
6370,1062,NIST-CSF,2.18,SCAN_REPORT,False,Provide scan report demonstrating implementation of Identify - Control 18,Documentation showing detective control implementation,continuous,36,30,False,,4
6371,1062,NIST-CSF,2.18,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Identify - Control 18,Documentation showing detective control implementation,continuous,36,30,False,,5
6372,1062,NIST-CSF,2.18,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Identify - Control 18,Documentation showing detective control implementation,continuous,36,30,False,,6
6373,1063,NIST-CSF,3.18,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Protect - Control 18,Documentation showing corrective control implementation,annually,36,365,False,,1
6374,1063,NIST-CSF,3.18,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Protect - Control 18,Documentation showing corrective control implementation,annually,36,365,False,,2
6375,1063,NIST-CSF,3.18,TEST_RESULT,False,Provide test result demonstrating implementation of Protect - Control 18,Documentation showing corrective control implementation,annually,36,365,False,,3
6376,1063,NIST-CSF,3.18,ATTESTATION,False,Provide attestation demonstrating implementation of Protect - Control 18,Documentation showing corrective control implementation,annually,36,365,True,CISO,4
6377,1063,NIST-CSF,3.18,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Protect - Control 18,Documentation showing corrective control implementation,annually,36,365,False,,5
6378,1063,NIST-CSF,3.18,CHANGE_RECORD,False,Provide change record demonstrating implementation of Protect - Control 18,Documentation showing corrective control implementation,annually,36,365,False,,6
6379,1064,NIST-CSF,4.18,POLICY,True,Provide policy demonstrating implementation of Detect - Control 18,Documentation showing preventive control implementation,quarterly,36,90,False,,1
6380,1064,NIST-CSF,4.18,PROCEDURE,True,Provide procedure demonstrating implementation of Detect - Control 18,Documentation showing preventive control implementation,quarterly,36,90,False,,2
6381,1064,NIST-CSF,4.18,STANDARD,False,Provide standard demonstrating implementation of Detect - Control 18,Documentation showing preventive control implementation,quarterly,36,90,False,,3
6382,1064,NIST-CSF,4.18,CONFIG,False,Provide config demonstrating implementation of Detect - Control 18,Documentation showing preventive control implementation,quarterly,36,90,False,,4
6383,1064,NIST-CSF,4.18,TRAINING_RECORD,False,Provide training record demonstrating implementation of Detect - Control 18,Documentation showing preventive control implementation,quarterly,36,90,False,,5
6384,1064,NIST-CSF,4.18,APPROVAL,False,Provide approval demonstrating implementation of Detect - Control 18,Documentation showing preventive control implementation,quarterly,36,90,True,Management,6
6385,1065,NIST-CSF,5.18,LOG,True,Provide log demonstrating implementation of Respond - Control 18,Documentation showing detective control implementation,monthly,36,30,False,,1
6386,1065,NIST-CSF,5.18,REPORT,True,Provide report demonstrating implementation of Respond - Control 18,Documentation showing detective control implementation,monthly,36,30,False,,2
6387,1065,NIST-CSF,5.18,SCREENSHOT,False,Provide screenshot demonstrating implementation of Respond - Control 18,Documentation showing detective control implementation,monthly,36,30,False,,3
6388,1065,NIST-CSF,5.18,SCAN_REPORT,False,Provide scan report demonstrating implementation of Respond - Control 18,Documentation showing detective control implementation,monthly,36,30,False,,4
6389,1065,NIST-CSF,5.18,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Respond - Control 18,Documentation showing detective control implementation,monthly,36,30,False,,5
6390,1065,NIST-CSF,5.18,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Respond - Control 18,Documentation showing detective control implementation,monthly,36,30,False,,6
6391,1066,NIST-CSF,6.18,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Recover - Control 18,Documentation showing corrective control implementation,continuous,36,30,False,,1
6392,1066,NIST-CSF,6.18,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Recover - Control 18,Documentation showing corrective control implementation,continuous,36,30,False,,2
6393,1066,NIST-CSF,6.18,TEST_RESULT,False,Provide test result demonstrating implementation of Recover - Control 18,Documentation showing corrective control implementation,continuous,36,30,False,,3
6394,1066,NIST-CSF,6.18,ATTESTATION,False,Provide attestation demonstrating implementation of Recover - Control 18,Documentation showing corrective control implementation,continuous,36,30,True,CISO,4
6395,1066,NIST-CSF,6.18,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Recover - Control 18,Documentation showing corrective control implementation,continuous,36,30,False,,5
6396,1066,NIST-CSF,6.18,CHANGE_RECORD,False,Provide change record demonstrating implementation of Recover - Control 18,Documentation showing corrective control implementation,continuous,36,30,False,,6
6397,1067,NIST-CSF,1.19,POLICY,True,Provide policy demonstrating implementation of Govern - Control 19,Documentation showing preventive control implementation,annually,36,365,False,,1
6398,1067,NIST-CSF,1.19,PROCEDURE,True,Provide procedure demonstrating implementation of Govern - Control 19,Documentation showing preventive control implementation,annually,36,365,False,,2
6399,1067,NIST-CSF,1.19,STANDARD,False,Provide standard demonstrating implementation of Govern - Control 19,Documentation showing preventive control implementation,annually,36,365,False,,3
6400,1067,NIST-CSF,1.19,CONFIG,False,Provide config demonstrating implementation of Govern - Control 19,Documentation showing preventive control implementation,annually,36,365,False,,4
6401,1067,NIST-CSF,1.19,TRAINING_RECORD,False,Provide training record demonstrating implementation of Govern - Control 19,Documentation showing preventive control implementation,annually,36,365,False,,5
6402,1067,NIST-CSF,1.19,APPROVAL,False,Provide approval demonstrating implementation of Govern - Control 19,Documentation showing preventive control implementation,annually,36,365,True,Management,6
6403,1068,NIST-CSF,2.19,LOG,True,Provide log demonstrating implementation of Identify - Control 19,Documentation showing detective control implementation,quarterly,36,90,False,,1
6404,1068,NIST-CSF,2.19,REPORT,True,Provide report demonstrating implementation of Identify - Control 19,Documentation showing detective control implementation,quarterly,36,90,False,,2
6405,1068,NIST-CSF,2.19,SCREENSHOT,False,Provide screenshot demonstrating implementation of Identify - Control 19,Documentation showing detective control implementation,quarterly,36,90,False,,3
6406,1068,NIST-CSF,2.19,SCAN_REPORT,False,Provide scan report demonstrating implementation of Identify - Control 19,Documentation showing detective control implementation,quarterly,36,90,False,,4
6407,1068,NIST-CSF,2.19,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Identify - Control 19,Documentation showing detective control implementation,quarterly,36,90,False,,5
6408,1068,NIST-CSF,2.19,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Identify - Control 19,Documentation showing detective control implementation,quarterly,36,90,False,,6
6409,1069,NIST-CSF,3.19,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Protect - Control 19,Documentation showing corrective control implementation,monthly,36,30,False,,1
6410,1069,NIST-CSF,3.19,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Protect - Control 19,Documentation showing corrective control implementation,monthly,36,30,False,,2
6411,1069,NIST-CSF,3.19,TEST_RESULT,False,Provide test result demonstrating implementation of Protect - Control 19,Documentation showing corrective control implementation,monthly,36,30,False,,3
6412,1069,NIST-CSF,3.19,ATTESTATION,False,Provide attestation demonstrating implementation of Protect - Control 19,Documentation showing corrective control implementation,monthly,36,30,True,CISO,4
6413,1069,NIST-CSF,3.19,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Protect - Control 19,Documentation showing corrective control implementation,monthly,36,30,False,,5
6414,1069,NIST-CSF,3.19,CHANGE_RECORD,False,Provide change record demonstrating implementation of Protect - Control 19,Documentation showing corrective control implementation,monthly,36,30,False,,6
6415,1070,NIST-CSF,4.19,POLICY,True,Provide policy demonstrating implementation of Detect - Control 19,Documentation showing preventive control implementation,continuous,36,30,False,,1
6416,1070,NIST-CSF,4.19,PROCEDURE,True,Provide procedure demonstrating implementation of Detect - Control 19,Documentation showing preventive control implementation,continuous,36,30,False,,2
6417,1070,NIST-CSF,4.19,STANDARD,False,Provide standard demonstrating implementation of Detect - Control 19,Documentation showing preventive control implementation,continuous,36,30,False,,3
6418,1070,NIST-CSF,4.19,CONFIG,False,Provide config demonstrating implementation of Detect - Control 19,Documentation showing preventive control implementation,continuous,36,30,False,,4
6419,1070,NIST-CSF,4.19,TRAINING_RECORD,False,Provide training record demonstrating implementation of Detect - Control 19,Documentation showing preventive control implementation,continuous,36,30,False,,5
6420,1070,NIST-CSF,4.19,APPROVAL,False,Provide approval demonstrating implementation of Detect - Control 19,Documentation showing preventive control implementation,continuous,36,30,True,Management,6
6421,1071,NIST-CSF,5.19,LOG,True,Provide log demonstrating implementation of Respond - Control 19,Documentation showing detective control implementation,annually,36,365,False,,1
6422,1071,NIST-CSF,5.19,REPORT,True,Provide report demonstrating implementation of Respond - Control 19,Documentation showing detective control implementation,annually,36,365,False,,2
6423,1071,NIST-CSF,5.19,SCREENSHOT,False,Provide screenshot demonstrating implementation of Respond - Control 19,Documentation showing detective control implementation,annually,36,365,False,,3
6424,1071,NIST-CSF,5.19,SCAN_REPORT,False,Provide scan report demonstrating implementation of Respond - Control 19,Documentation showing detective control implementation,annually,36,365,False,,4
6425,1071,NIST-CSF,5.19,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Respond - Control 19,Documentation showing detective control implementation,annually,36,365,False,,5
6426,1071,NIST-CSF,5.19,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Respond - Control 19,Documentation showing detective control implementation,annually,36,365,False,,6
6427,1072,NIST-CSF,6.19,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Recover - Control 19,Documentation showing corrective control implementation,quarterly,36,90,False,,1
6428,1072,NIST-CSF,6.19,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Recover - Control 19,Documentation showing corrective control implementation,quarterly,36,90,False,,2
6429,1072,NIST-CSF,6.19,TEST_RESULT,False,Provide test result demonstrating implementation of Recover - Control 19,Documentation showing corrective control implementation,quarterly,36,90,False,,3
6430,1072,NIST-CSF,6.19,ATTESTATION,False,Provide attestation demonstrating implementation of Recover - Control 19,Documentation showing corrective control implementation,quarterly,36,90,True,CISO,4
6431,1072,NIST-CSF,6.19,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Recover - Control 19,Documentation showing corrective control implementation,quarterly,36,90,False,,5
6432,1072,NIST-CSF,6.19,CHANGE_RECORD,False,Provide change record demonstrating implementation of Recover - Control 19,Documentation showing corrective control implementation,quarterly,36,90,False,,6
6433,1073,NIST-CSF,1.20,POLICY,True,Provide policy demonstrating implementation of Govern - Control 20,Documentation showing preventive control implementation,monthly,36,30,False,,1
6434,1073,NIST-CSF,1.20,PROCEDURE,True,Provide procedure demonstrating implementation of Govern - Control 20,Documentation showing preventive control implementation,monthly,36,30,False,,2
6435,1073,NIST-CSF,1.20,STANDARD,False,Provide standard demonstrating implementation of Govern - Control 20,Documentation showing preventive control implementation,monthly,36,30,False,,3
6436,1073,NIST-CSF,1.20,CONFIG,False,Provide config demonstrating implementation of Govern - Control 20,Documentation showing preventive control implementation,monthly,36,30,False,,4
6437,1073,NIST-CSF,1.20,TRAINING_RECORD,False,Provide training record demonstrating implementation of Govern - Control 20,Documentation showing preventive control implementation,monthly,36,30,False,,5
6438,1073,NIST-CSF,1.20,APPROVAL,False,Provide approval demonstrating implementation of Govern - Control 20,Documentation showing preventive control implementation,monthly,36,30,True,Management,6
6439,1074,NIST-CSF,2.20,LOG,True,Provide log demonstrating implementation of Identify - Control 20,Documentation showing detective control implementation,continuous,36,30,False,,1
6440,1074,NIST-CSF,2.20,REPORT,True,Provide report demonstrating implementation of Identify - Control 20,Documentation showing detective control implementation,continuous,36,30,False,,2
6441,1074,NIST-CSF,2.20,SCREENSHOT,False,Provide screenshot demonstrating implementation of Identify - Control 20,Documentation showing detective control implementation,continuous,36,30,False,,3
6442,1074,NIST-CSF,2.20,SCAN_REPORT,False,Provide scan report demonstrating implementation of Identify - Control 20,Documentation showing detective control implementation,continuous,36,30,False,,4
6443,1074,NIST-CSF,2.20,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Identify - Control 20,Documentation showing detective control implementation,continuous,36,30,False,,5
6444,1074,NIST-CSF,2.20,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Identify - Control 20,Documentation showing detective control implementation,continuous,36,30,False,,6
6445,1075,NIST-CSF,3.20,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Protect - Control 20,Documentation showing corrective control implementation,annually,36,365,False,,1
6446,1075,NIST-CSF,3.20,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Protect - Control 20,Documentation showing corrective control implementation,annually,36,365,False,,2
6447,1075,NIST-CSF,3.20,TEST_RESULT,False,Provide test result demonstrating implementation of Protect - Control 20,Documentation showing corrective control implementation,annually,36,365,False,,3
6448,1075,NIST-CSF,3.20,ATTESTATION,False,Provide attestation demonstrating implementation of Protect - Control 20,Documentation showing corrective control implementation,annually,36,365,True,CISO,4
6449,1075,NIST-CSF,3.20,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Protect - Control 20,Documentation showing corrective control implementation,annually,36,365,False,,5
6450,1075,NIST-CSF,3.20,CHANGE_RECORD,False,Provide change record demonstrating implementation of Protect - Control 20,Documentation showing corrective control implementation,annually,36,365,False,,6
6451,1076,NIST-CSF,4.20,POLICY,True,Provide policy demonstrating implementation of Detect - Control 20,Documentation showing preventive control implementation,quarterly,36,90,False,,1
6452,1076,NIST-CSF,4.20,PROCEDURE,True,Provide procedure demonstrating implementation of Detect - Control 20,Documentation showing preventive control implementation,quarterly,36,90,False,,2
6453,1076,NIST-CSF,4.20,STANDARD,False,Provide standard demonstrating implementation of Detect - Control 20,Documentation showing preventive control implementation,quarterly,36,90,False,,3
6454,1076,NIST-CSF,4.20,CONFIG,False,Provide config demonstrating implementation of Detect - Control 20,Documentation showing preventive control implementation,quarterly,36,90,False,,4
6455,1076,NIST-CSF,4.20,TRAINING_RECORD,False,Provide training record demonstrating implementation of Detect - Control 20,Documentation showing preventive control implementation,quarterly,36,90,False,,5
6456,1076,NIST-CSF,4.20,APPROVAL,False,Provide approval demonstrating implementation of Detect - Control 20,Documentation showing preventive control implementation,quarterly,36,90,True,Management,6
6457,1077,NIST-CSF,5.20,LOG,True,Provide log demonstrating implementation of Respond - Control 20,Documentation showing detective control implementation,monthly,36,30,False,,1
6458,1077,NIST-CSF,5.20,REPORT,True,Provide report demonstrating implementation of Respond - Control 20,Documentation showing detective control implementation,monthly,36,30,False,,2
6459,1077,NIST-CSF,5.20,SCREENSHOT,False,Provide screenshot demonstrating implementation of Respond - Control 20,Documentation showing detective control implementation,monthly,36,30,False,,3
6460,1077,NIST-CSF,5.20,SCAN_REPORT,False,Provide scan report demonstrating implementation of Respond - Control 20,Documentation showing detective control implementation,monthly,36,30,False,,4
6461,1077,NIST-CSF,5.20,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Respond - Control 20,Documentation showing detective control implementation,monthly,36,30,False,,5
6462,1077,NIST-CSF,5.20,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Respond - Control 20,Documentation showing detective control implementation,monthly,36,30,False,,6
6463,1078,NIST-CSF,6.20,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Recover - Control 20,Documentation showing corrective control implementation,continuous,36,30,False,,1
6464,1078,NIST-CSF,6.20,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Recover - Control 20,Documentation showing corrective control implementation,continuous,36,30,False,,2
6465,1078,NIST-CSF,6.20,TEST_RESULT,False,Provide test result demonstrating implementation of Recover - Control 20,Documentation showing corrective control implementation,continuous,36,30,False,,3
6466,1078,NIST-CSF,6.20,ATTESTATION,False,Provide attestation demonstrating implementation of Recover - Control 20,Documentation showing corrective control implementation,continuous,36,30,True,CISO,4
6467,1078,NIST-CSF,6.20,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Recover - Control 20,Documentation showing corrective control implementation,continuous,36,30,False,,5
6468,1078,NIST-CSF,6.20,CHANGE_RECORD,False,Provide change record demonstrating implementation of Recover - Control 20,Documentation showing corrective control implementation,continuous,36,30,False,,6
6469,1079,NIST-CSF,1.21,POLICY,True,Provide policy demonstrating implementation of Govern - Control 21,Documentation showing preventive control implementation,annually,36,365,False,,1
6470,1079,NIST-CSF,1.21,PROCEDURE,True,Provide procedure demonstrating implementation of Govern - Control 21,Documentation showing preventive control implementation,annually,36,365,False,,2
6471,1079,NIST-CSF,1.21,STANDARD,False,Provide standard demonstrating implementation of Govern - Control 21,Documentation showing preventive control implementation,annually,36,365,False,,3
6472,1079,NIST-CSF,1.21,CONFIG,False,Provide config demonstrating implementation of Govern - Control 21,Documentation showing preventive control implementation,annually,36,365,False,,4
6473,1079,NIST-CSF,1.21,TRAINING_RECORD,False,Provide training record demonstrating implementation of Govern - Control 21,Documentation showing preventive control implementation,annually,36,365,False,,5
6474,1079,NIST-CSF,1.21,APPROVAL,False,Provide approval demonstrating implementation of Govern - Control 21,Documentation showing preventive control implementation,annually,36,365,True,Management,6
6475,1080,NIST-CSF,2.21,LOG,True,Provide log demonstrating implementation of Identify - Control 21,Documentation showing detective control implementation,quarterly,36,90,False,,1
6476,1080,NIST-CSF,2.21,REPORT,True,Provide report demonstrating implementation of Identify - Control 21,Documentation showing detective control implementation,quarterly,36,90,False,,2
6477,1080,NIST-CSF,2.21,SCREENSHOT,False,Provide screenshot demonstrating implementation of Identify - Control 21,Documentation showing detective control implementation,quarterly,36,90,False,,3
6478,1080,NIST-CSF,2.21,SCAN_REPORT,False,Provide scan report demonstrating implementation of Identify - Control 21,Documentation showing detective control implementation,quarterly,36,90,False,,4
6479,1080,NIST-CSF,2.21,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Identify - Control 21,Documentation showing detective control implementation,quarterly,36,90,False,,5
6480,1080,NIST-CSF,2.21,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Identify - Control 21,Documentation showing detective control implementation,quarterly,36,90,False,,6
6481,1081,NIST-CSF,3.21,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Protect - Control 21,Documentation showing corrective control implementation,monthly,36,30,False,,1
6482,1081,NIST-CSF,3.21,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Protect - Control 21,Documentation showing corrective control implementation,monthly,36,30,False,,2
6483,1081,NIST-CSF,3.21,TEST_RESULT,False,Provide test result demonstrating implementation of Protect - Control 21,Documentation showing corrective control implementation,monthly,36,30,False,,3
6484,1081,NIST-CSF,3.21,ATTESTATION,False,Provide attestation demonstrating implementation of Protect - Control 21,Documentation showing corrective control implementation,monthly,36,30,True,CISO,4
6485,1081,NIST-CSF,3.21,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Protect - Control 21,Documentation showing corrective control implementation,monthly,36,30,False,,5
6486,1081,NIST-CSF,3.21,CHANGE_RECORD,False,Provide change record demonstrating implementation of Protect - Control 21,Documentation showing corrective control implementation,monthly,36,30,False,,6
6487,1082,NIST-CSF,4.21,POLICY,True,Provide policy demonstrating implementation of Detect - Control 21,Documentation showing preventive control implementation,continuous,36,30,False,,1
6488,1082,NIST-CSF,4.21,PROCEDURE,True,Provide procedure demonstrating implementation of Detect - Control 21,Documentation showing preventive control implementation,continuous,36,30,False,,2
6489,1082,NIST-CSF,4.21,STANDARD,False,Provide standard demonstrating implementation of Detect - Control 21,Documentation showing preventive control implementation,continuous,36,30,False,,3
6490,1082,NIST-CSF,4.21,CONFIG,False,Provide config demonstrating implementation of Detect - Control 21,Documentation showing preventive control implementation,continuous,36,30,False,,4
6491,1082,NIST-CSF,4.21,TRAINING_RECORD,False,Provide training record demonstrating implementation of Detect - Control 21,Documentation showing preventive control implementation,continuous,36,30,False,,5
6492,1082,NIST-CSF,4.21,APPROVAL,False,Provide approval demonstrating implementation of Detect - Control 21,Documentation showing preventive control implementation,continuous,36,30,True,Management,6
6493,1083,NIST-CSF,5.21,LOG,True,Provide log demonstrating implementation of Respond - Control 21,Documentation showing detective control implementation,annually,36,365,False,,1
6494,1083,NIST-CSF,5.21,REPORT,True,Provide report demonstrating implementation of Respond - Control 21,Documentation showing detective control implementation,annually,36,365,False,,2
6495,1083,NIST-CSF,5.21,SCREENSHOT,False,Provide screenshot demonstrating implementation of Respond - Control 21,Documentation showing detective control implementation,annually,36,365,False,,3
6496,1083,NIST-CSF,5.21,SCAN_REPORT,False,Provide scan report demonstrating implementation of Respond - Control 21,Documentation showing detective control implementation,annually,36,365,False,,4
6497,1083,NIST-CSF,5.21,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Respond - Control 21,Documentation showing detective control implementation,annually,36,365,False,,5
6498,1083,NIST-CSF,5.21,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Respond - Control 21,Documentation showing detective control implementation,annually,36,365,False,,6
6499,1084,PCI-DSS,1.1,POLICY,True,Provide policy demonstrating implementation of Build & Maintain - Control 1,Documentation showing preventive control implementation,annually,36,365,False,,1
6500,1084,PCI-DSS,1.1,PROCEDURE,True,Provide procedure demonstrating implementation of Build & Maintain - Control 1,Documentation showing preventive control implementation,annually,36,365,False,,2
6501,1084,PCI-DSS,1.1,STANDARD,False,Provide standard demonstrating implementation of Build & Maintain - Control 1,Documentation showing preventive control implementation,annually,36,365,False,,3
6502,1084,PCI-DSS,1.1,CONFIG,False,Provide config demonstrating implementation of Build & Maintain - Control 1,Documentation showing preventive control implementation,annually,36,365,False,,4
6503,1084,PCI-DSS,1.1,TRAINING_RECORD,False,Provide training record demonstrating implementation of Build & Maintain - Control 1,Documentation showing preventive control implementation,annually,36,365,False,,5
6504,1084,PCI-DSS,1.1,APPROVAL,False,Provide approval demonstrating implementation of Build & Maintain - Control 1,Documentation showing preventive control implementation,annually,36,365,True,Management,6
6505,1085,PCI-DSS,2.1,LOG,True,Provide log demonstrating implementation of Protect Data - Control 1,Documentation showing detective control implementation,quarterly,36,90,False,,1
6506,1085,PCI-DSS,2.1,REPORT,True,Provide report demonstrating implementation of Protect Data - Control 1,Documentation showing detective control implementation,quarterly,36,90,False,,2
6507,1085,PCI-DSS,2.1,SCREENSHOT,False,Provide screenshot demonstrating implementation of Protect Data - Control 1,Documentation showing detective control implementation,quarterly,36,90,False,,3
6508,1085,PCI-DSS,2.1,SCAN_REPORT,False,Provide scan report demonstrating implementation of Protect Data - Control 1,Documentation showing detective control implementation,quarterly,36,90,False,,4
6509,1085,PCI-DSS,2.1,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Protect Data - Control 1,Documentation showing detective control implementation,quarterly,36,90,False,,5
6510,1085,PCI-DSS,2.1,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Protect Data - Control 1,Documentation showing detective control implementation,quarterly,36,90,False,,6
6511,1086,PCI-DSS,3.1,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Vulnerability Mgmt - Control 1,Documentation showing corrective control implementation,monthly,36,30,False,,1
6512,1086,PCI-DSS,3.1,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Vulnerability Mgmt - Control 1,Documentation showing corrective control implementation,monthly,36,30,False,,2
6513,1086,PCI-DSS,3.1,TEST_RESULT,False,Provide test result demonstrating implementation of Vulnerability Mgmt - Control 1,Documentation showing corrective control implementation,monthly,36,30,False,,3
6514,1086,PCI-DSS,3.1,ATTESTATION,False,Provide attestation demonstrating implementation of Vulnerability Mgmt - Control 1,Documentation showing corrective control implementation,monthly,36,30,True,CISO,4
6515,1086,PCI-DSS,3.1,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Vulnerability Mgmt - Control 1,Documentation showing corrective control implementation,monthly,36,30,False,,5
6516,1086,PCI-DSS,3.1,CHANGE_RECORD,False,Provide change record demonstrating implementation of Vulnerability Mgmt - Control 1,Documentation showing corrective control implementation,monthly,36,30,False,,6
6517,1087,PCI-DSS,4.1,POLICY,True,Provide policy demonstrating implementation of Access Control - Control 1,Documentation showing preventive control implementation,continuous,36,30,False,,1
6518,1087,PCI-DSS,4.1,PROCEDURE,True,Provide procedure demonstrating implementation of Access Control - Control 1,Documentation showing preventive control implementation,continuous,36,30,False,,2
6519,1087,PCI-DSS,4.1,STANDARD,False,Provide standard demonstrating implementation of Access Control - Control 1,Documentation showing preventive control implementation,continuous,36,30,False,,3
6520,1087,PCI-DSS,4.1,CONFIG,False,Provide config demonstrating implementation of Access Control - Control 1,Documentation showing preventive control implementation,continuous,36,30,False,,4
6521,1087,PCI-DSS,4.1,TRAINING_RECORD,False,Provide training record demonstrating implementation of Access Control - Control 1,Documentation showing preventive control implementation,continuous,36,30,False,,5
6522,1087,PCI-DSS,4.1,APPROVAL,False,Provide approval demonstrating implementation of Access Control - Control 1,Documentation showing preventive control implementation,continuous,36,30,True,Management,6
